customer_id,monthly_spend_delta_pct,salary_credit_variance,emi_to_income_ratio_new,merchant_category_shift_score,peer_transfer_anomaly_score,utility_bill_location_change,sip_initiation_flag,balance_floor_volatility,life_event_label
CUST_09351,-1.2121,0.1102,0.5401,0.22,0.0806,0,0,0.341,education_loan
CUST_09352,39.9861,0.7363,0.1003,0.1201,0.1711,0,1,0.146,windfall_bonus
CUST_09353,29.5704,0.4423,0.1835,0.1333,0.0572,0,1,0.1628,salary_hike
CUST_09354,52.347,-0.0252,0.3334,0.7168,0.6147,0,0,0.0556,marriage
CUST_09355,18.9273,0.1013,0.1323,0.6943,0.471,1,0,0.1059,relocation
CUST_09356,27.6871,-0.0777,0.195,0.6949,0.1638,0,0,0.4417,new_child
CUST_09357,43.6813,0.4007,0.1692,0.279,0.2186,0,1,0.1257,salary_hike
CUST_09358,12.6866,-0.1692,0.2433,0.6343,0.4418,0,0,0.1206,digital_shift
CUST_09359,41.2327,0.5123,0.2307,0.1441,0.1518,0,1,0.1591,salary_hike
CUST_09360,41.7661,0.512,0.041,0.0218,0.2251,0,1,0.2176,salary_hike
CUST_09361,5.3865,0.0429,0.4879,0.2332,0.2811,0,0,0.4976,education_loan
CUST_09362,35.5039,0.4943,0.1578,0.6887,0.5132,0,0,0.1587,job_change
CUST_09363,0.0823,0.0411,0.3222,0.0723,0.0209,0,0,0.3626,education_loan
CUST_09364,46.7391,-0.0493,0.212,0.6157,0.1218,0,0,0.4712,medical_event
CUST_09365,35.5082,0.0933,0.1727,0.6264,0.2454,0,0,0.1504,travel_pattern
CUST_09366,34.583,0.0773,0.3816,0.4077,0.2983,0,0,0.393,new_child
CUST_09367,42.1607,0.0905,0.2501,0.4084,0.2348,0,0,0.2764,new_child
CUST_09368,51.8252,0.5634,0.0883,0.1493,0.2244,0,1,0.1156,windfall_bonus
CUST_09369,5.5482,0.0229,0.4948,0.2918,0.0264,0,0,0.3407,education_loan
CUST_09370,-0.3542,0.0743,0.4332,0.0143,0.2626,0,0,0.2997,education_loan
CUST_09371,-0.7483,-0.0482,0.4921,0.0565,0.1806,0,0,0.509,education_loan
CUST_09372,27.7731,0.412,0.2178,0.5834,0.5484,0,0,0.1017,job_change
CUST_09373,1.4829,-0.1057,0.204,0.1913,0.0692,0,1,0.1724,retirement_approach
CUST_09374,26.9906,0.3846,0.0482,0.6642,0.4915,0,0,0.1873,job_change
CUST_09375,23.4497,0.0743,0.3459,0.4582,0.1099,0,0,0.2119,vehicle_purchase
CUST_09376,52.0956,0.0115,0.4306,0.5285,0.4704,0,0,0.121,marriage
CUST_09377,57.5079,0.7294,0.0938,0.017,0.0661,0,1,0.2716,windfall_bonus
CUST_09378,1.1024,0.0771,0.3694,0.0482,0.0312,0,0,0.5598,education_loan
CUST_09379,-9.2738,0.0103,0.072,0.0943,0.2496,0,1,0.1345,retirement_approach
CUST_09380,-8.3476,-0.0925,0.1917,0.2942,0.1623,0,1,0.0946,retirement_approach
CUST_09381,-0.2823,-0.056,0.3327,0.0443,0.1014,0,0,0.3821,education_loan
CUST_09382,2.8119,-0.0228,0.0588,0.1707,0.0812,0,1,0.1182,retirement_approach
CUST_09383,42.4976,-0.0095,0.3324,0.4934,0.0025,0,0,0.5076,medical_event
CUST_09384,-3.8577,0.0536,0.511,0.2837,0.2184,0,0,0.3443,education_loan
CUST_09385,12.2242,0.0771,0.3239,0.6353,0.0411,0,0,0.5525,medical_event
CUST_09386,70.3654,0.6882,0.0224,0.001,0.2256,0,0,0.1483,windfall_bonus
CUST_09387,34.8622,-0.039,0.3471,0.6921,0.2888,0,0,0.603,medical_event
CUST_09388,37.5701,0.1349,0.269,0.5926,0.1005,0,0,0.4098,new_child
CUST_09389,7.2484,-0.0171,0.2687,0.5158,0.0511,0,0,0.3695,vehicle_purchase
CUST_09390,42.6282,0.0151,0.4202,0.4844,0.5403,0,0,0.1868,marriage
CUST_09391,43.5408,-0.2229,0.1669,0.6731,0.3129,1,0,0.0549,travel_pattern
CUST_09392,-0.4796,-0.0315,0.4252,0.1075,0.0572,0,0,0.331,education_loan
CUST_09393,42.302,0.5954,0.0384,0.6583,0.6165,0,0,0.1353,job_change
CUST_09394,38.9295,-0.0331,0.4154,0.4969,0.0662,0,0,0.4691,new_child
CUST_09395,58.5515,0.6318,0.1597,0.2311,0.2107,0,0,0.2774,windfall_bonus
CUST_09396,33.831,0.4331,0.0738,0.0366,0.2993,0,1,0.1779,salary_hike
CUST_09397,29.3896,0.1151,0.3098,0.6126,0.4284,0,0,0.1686,marriage
CUST_09398,29.5839,0.0468,0.3482,0.5189,0.1659,0,0,0.2351,vehicle_purchase
CUST_09399,23.1074,0.0304,0.1816,0.5486,0.524,1,0,0.1046,relocation
CUST_09400,31.8467,0.433,0.199,0.5546,0.5402,0,0,0.1134,job_change
CUST_09401,13.6499,0.0026,0.0246,0.5847,0.4775,0,1,0.1761,digital_shift
CUST_09402,43.5742,0.0257,0.2075,0.6553,0.1606,0,0,0.3513,new_child
CUST_09403,43.1165,0.0962,0.3626,0.5497,0.0333,0,0,0.4506,new_child
CUST_09404,34.1558,-0.008,0.2973,0.7379,0.6383,0,0,0.187,marriage
CUST_09405,35.4894,-0.208,0.2039,0.532,0.1615,0,0,0.624,medical_event
CUST_09406,42.7101,0.2469,0.1971,0.7263,0.3521,1,0,0.1465,relocation
CUST_09407,16.5477,0.1424,0.2006,0.6284,0.0663,0,0,0.5979,medical_event
CUST_09408,13.1426,-0.2131,0.407,0.3514,0.0754,0,0,0.3255,vehicle_purchase
CUST_09409,2.1821,-0.0452,0.1881,0.011,0.2935,0,1,0.1702,retirement_approach
CUST_09410,22.6052,0.1243,0.0558,0.6445,0.6329,0,0,0.104,digital_shift
CUST_09411,19.8087,-0.1307,0.1091,0.6153,0.2701,1,0,0.118,travel_pattern
CUST_09412,42.8752,0.7523,0.14,0.0237,0.1277,0,0,0.1499,windfall_bonus
CUST_09413,67.0308,0.9215,0.1118,0.0018,0.0402,0,0,0.1866,windfall_bonus
CUST_09414,42.9785,0.0241,0.3018,0.6053,0.1838,0,0,0.4624,new_child
CUST_09415,0.0069,0.0928,0.4846,0.2808,0.1102,0,0,0.3776,education_loan
CUST_09416,3.5758,-0.0266,0.4488,0.1199,0.191,0,0,0.337,education_loan
CUST_09417,9.2706,-0.0121,0.535,0.2799,0.045,0,0,0.4536,education_loan
CUST_09418,47.5124,0.4993,0.1627,0.2189,0.276,0,0,0.2757,salary_hike
CUST_09419,15.1856,0.083,0.0387,0.6022,0.3832,0,0,0.1927,digital_shift
CUST_09420,10.2603,0.1273,0.1061,0.4224,0.4756,0,1,0.0608,digital_shift
CUST_09421,19.1608,0.2813,0.2411,0.3312,0.0435,0,0,0.2127,vehicle_purchase
CUST_09422,7.9235,-0.1012,0.1861,0.0853,0.1517,0,1,0.1533,retirement_approach
CUST_09423,37.0976,0.5924,0.1069,0.0858,0.2969,0,1,0.1305,salary_hike
CUST_09424,21.3785,0.0969,0.2588,0.2634,0.0736,0,0,0.2891,vehicle_purchase
CUST_09425,8.3099,-0.072,0.0924,0.2778,0.241,0,1,0.1254,retirement_approach
CUST_09426,-4.927,-0.0959,0.2095,0.0808,0.2284,0,1,0.1485,retirement_approach
CUST_09427,40.5,0.3605,0.241,0.2217,0.0837,0,0,0.0908,salary_hike
CUST_09428,20.6713,0.5896,0.094,0.2408,0.2298,0,1,0.2635,salary_hike
CUST_09429,16.2087,0.5856,0.0386,0.7017,0.3324,0,0,0.1884,job_change
CUST_09430,17.0006,-0.0781,0.0971,0.6381,0.4491,1,0,0.0813,relocation
CUST_09431,1.0147,-0.0115,0.4446,0.0883,0.2315,0,0,0.4129,education_loan
CUST_09432,11.6695,-0.032,0.1812,0.5073,0.2765,0,0,0.4204,medical_event
CUST_09433,26.3101,0.0244,0.4564,0.3598,0.1797,0,0,0.1761,vehicle_purchase
CUST_09434,28.1333,-0.148,0.1896,0.4286,0.1622,0,0,0.305,new_child
CUST_09435,-0.4673,0.0858,0.4193,0.202,0.1349,0,0,0.3433,education_loan
CUST_09436,58.4192,0.8557,0.053,0.0043,0.0964,0,0,0.16,windfall_bonus
CUST_09437,3.1722,-0.1454,0.0455,0.4628,0.5124,0,1,0.1422,digital_shift
CUST_09438,22.4949,0.1734,0.2378,0.5516,0.1581,1,0,0.097,travel_pattern
CUST_09439,27.5838,0.2763,0.2449,0.5894,0.4447,0,0,0.14,job_change
CUST_09440,42.2597,0.256,0.0052,0.6444,0.2718,1,0,0.0628,travel_pattern
CUST_09441,28.8335,0.0534,0.0591,0.6507,0.2898,1,0,0.1207,relocation
CUST_09442,22.2726,0.0312,0.1894,0.6312,0.2995,0,0,0.3471,medical_event
CUST_09443,-12.2938,0.0442,0.0244,0.0675,0.1651,0,1,0.1856,retirement_approach
CUST_09444,9.3636,-0.1617,0.1214,0.0019,0.2168,0,1,0.193,retirement_approach
CUST_09445,30.7691,0.3628,0.1169,0.6501,0.382,0,0,0.0891,job_change
CUST_09446,49.7072,-0.003,0.4549,0.6935,0.5691,0,0,0.0509,marriage
CUST_09447,40.9596,0.4784,0.176,0.2366,0.1352,0,1,0.2112,salary_hike
CUST_09448,39.0535,0.3715,0.1269,0.0038,0.1869,0,0,0.1524,salary_hike
CUST_09449,10.5229,-0.0386,0.17,0.4289,0.5327,0,1,0.0904,digital_shift
CUST_09450,-6.6416,-0.0689,0.4712,0.015,0.1796,0,0,0.4809,education_loan
CUST_09451,21.0502,0.0135,0.114,0.5552,0.4013,0,0,0.1718,digital_shift
CUST_09452,-3.4763,-0.0495,0.1211,0.1797,0.2359,0,0,0.0622,retirement_approach
CUST_09453,57.508,0.6214,0.034,0.1512,0.0522,0,1,0.1995,windfall_bonus
CUST_09454,22.1443,0.013,0.1534,0.5448,0.2492,0,0,0.4969,new_child
CUST_09455,6.6054,-0.0958,0.5023,0.0638,0.1052,0,0,0.3023,education_loan
CUST_09456,30.0866,0.0259,0.1045,0.5499,0.3494,1,0,0.1717,travel_pattern
CUST_09457,68.1268,0.5163,0.1768,0.1837,0.1812,0,1,0.1596,windfall_bonus
CUST_09458,-6.1395,0.0159,0.1939,0.2165,0.0324,0,1,0.0615,retirement_approach
CUST_09459,7.8869,0.03,0.3701,0.462,0.1007,0,0,0.4823,vehicle_purchase
CUST_09460,15.9818,0.0127,0.4077,0.3709,0.2671,0,0,0.3999,vehicle_purchase
CUST_09461,5.0883,-0.0286,0.1339,0.5095,0.31,0,1,0.0876,digital_shift
CUST_09462,18.61,-0.0948,0.2655,0.3563,0.2951,0,0,0.3931,vehicle_purchase
CUST_09463,41.7715,0.1246,0.2699,0.6805,0.6539,0,0,0.1195,marriage
CUST_09464,40.7407,0.576,0.1653,0.1532,0.1745,0,1,0.219,salary_hike
CUST_09465,30.5003,0.3152,0.2005,0.1803,0.0418,0,1,0.1437,salary_hike
CUST_09466,54.6166,0.5857,0.1519,0.1568,0.08,0,1,0.1452,windfall_bonus
CUST_09467,-1.7632,-0.1242,0.0439,0.1669,0.2491,0,1,0.0797,retirement_approach
CUST_09468,30.377,-0.1116,0.3551,0.5947,0.2474,0,0,0.3511,new_child
CUST_09469,7.9528,0.0623,0.2004,0.5459,0.3851,0,1,0.1872,digital_shift
CUST_09470,20.9413,-0.0614,0.3698,0.6216,0.0699,0,0,0.4047,medical_event
CUST_09471,30.3317,0.0819,0.1942,0.4991,0.1074,0,0,0.3111,new_child
CUST_09472,23.5843,0.0381,0.4152,0.4155,0.2008,0,0,0.5852,medical_event
CUST_09473,41.8721,0.0224,0.3541,0.7995,0.3428,0,0,0.1693,marriage
CUST_09474,58.9818,0.5129,0.0124,0.2192,0.1108,0,1,0.2121,windfall_bonus
CUST_09475,26.4981,0.0747,0.1282,0.6875,0.4455,1,0,0.1118,relocation
CUST_09476,16.8695,0.0632,0.2064,0.608,0.5313,0,0,0.0747,digital_shift
CUST_09477,-5.729,-0.1259,0.0707,0.0077,0.2975,0,0,0.1275,retirement_approach
CUST_09478,25.6962,0.0081,0.133,0.685,0.0274,0,0,0.4918,new_child
CUST_09479,23.9399,0.0344,0.2438,0.5623,0.38,0,0,0.0549,digital_shift
CUST_09480,45.5715,0.0634,0.4541,0.6237,0.6136,0,0,0.1772,marriage
CUST_09481,3.288,0.0363,0.5217,0.2311,0.1103,0,0,0.3112,education_loan
CUST_09482,34.679,-0.0464,0.3384,0.5843,0.0184,0,0,0.3452,new_child
CUST_09483,19.8736,0.567,0.0338,0.5845,0.5013,0,0,0.0554,job_change
CUST_09484,29.785,0.4842,0.0498,0.4603,0.4287,0,0,0.1589,job_change
CUST_09485,17.6575,-0.0959,0.4096,0.2984,0.1795,0,0,0.4424,vehicle_purchase
CUST_09486,27.5593,-0.0287,0.248,0.5617,0.4074,1,0,0.1785,relocation
CUST_09487,11.8394,0.0043,0.0615,0.5546,0.4238,0,0,0.0809,digital_shift
CUST_09488,27.0647,0.1799,0.245,0.6541,0.3613,0,0,0.1496,travel_pattern
CUST_09489,71.3807,0.5244,0.2344,0.1653,0.1452,0,1,0.2171,windfall_bonus
CUST_09490,33.2759,0.1894,0.022,0.669,0.3421,1,0,0.1188,travel_pattern
CUST_09491,40.1766,0.5114,0.2363,0.5469,0.3701,0,0,0.0781,job_change
CUST_09492,54.2503,0.0806,0.248,0.6217,0.2471,1,0,0.1901,travel_pattern
CUST_09493,49.8145,0.5548,0.2139,0.0297,0.1929,0,1,0.134,windfall_bonus
CUST_09494,-2.4089,-0.1544,0.1398,0.097,0.1648,0,1,0.0824,retirement_approach
CUST_09495,49.4351,0.1085,0.3556,0.7641,0.5329,0,0,0.0935,marriage
CUST_09496,30.9546,0.0754,0.2513,0.4895,0.1307,0,0,0.4029,new_child
CUST_09497,29.6902,-0.1735,0.2516,0.8048,0.5818,0,0,0.1905,marriage
CUST_09498,7.1153,0.0015,0.1966,0.2237,0.0782,0,1,0.1533,retirement_approach
CUST_09499,29.4393,-0.0452,0.325,0.4236,0.2047,0,0,0.3982,vehicle_purchase
CUST_09500,15.3257,-0.1728,0.3785,0.541,0.1796,0,0,0.4086,vehicle_purchase
CUST_09501,35.9069,0.5678,0.0838,0.1986,0.2353,0,0,0.2207,salary_hike
CUST_09502,18.0025,0.0124,0.2723,0.3743,0.1931,0,0,0.1777,vehicle_purchase
CUST_09503,37.1578,-0.0707,0.3582,0.6393,0.1561,0,0,0.3942,medical_event
CUST_09504,68.9539,0.7709,0.1638,0.1607,0.2402,0,0,0.0936,windfall_bonus
CUST_09505,41.3354,0.1289,0.3642,0.6412,0.2061,0,0,0.3791,new_child
CUST_09506,51.7968,0.7867,0.1786,0.2079,0.1174,0,0,0.1617,windfall_bonus
CUST_09507,31.78,0.5293,0.2425,0.7195,0.4109,0,0,0.1221,job_change
CUST_09508,32.1877,0.3087,0.2129,0.2442,0.201,0,1,0.2503,salary_hike
CUST_09509,20.5671,0.4339,0.2037,0.2464,0.1943,0,0,0.1843,salary_hike
CUST_09510,81.4195,0.5981,0.0366,0.2099,0.1278,0,0,0.2833,windfall_bonus
CUST_09511,56.3323,0.4768,0.2297,0.2206,0.0247,0,1,0.1359,windfall_bonus
CUST_09512,19.6706,0.0389,0.2712,0.6264,0.1888,0,0,0.4446,medical_event
CUST_09513,22.4489,-0.156,0.168,0.6741,0.3697,1,0,0.0659,relocation
CUST_09514,33.3008,0.4444,0.1612,0.0203,0.0443,0,1,0.1857,salary_hike
CUST_09515,-0.4228,0.0639,0.3381,0.2065,0.1116,0,0,0.5197,education_loan
CUST_09516,40.8946,0.0581,0.385,0.6183,0.4496,0,0,0.1336,marriage
CUST_09517,37.7343,0.1776,0.2868,0.5739,0.1189,0,0,0.418,medical_event
CUST_09518,5.5201,0.1005,0.5628,0.0968,0.0689,0,0,0.4819,education_loan
CUST_09519,2.7062,0.0225,0.3985,0.0348,0.0724,0,0,0.5047,education_loan
CUST_09520,29.7673,-0.1001,0.0883,0.6919,0.2974,0,0,0.0971,travel_pattern
CUST_09521,42.1374,0.1442,0.1901,0.47,0.0574,0,0,0.3068,new_child
CUST_09522,45.3849,-0.0224,0.3866,0.7,0.2248,0,0,0.3608,medical_event
CUST_09523,42.9878,0.0275,0.4019,0.6924,0.059,0,0,0.4988,new_child
CUST_09524,23.0875,-0.1153,0.3066,0.6097,0.1889,0,0,0.5994,medical_event
CUST_09525,21.7007,0.1455,0.0645,0.6865,0.4342,1,0,0.0652,relocation
CUST_09526,40.8462,0.146,0.1065,0.6049,0.3037,1,0,0.1554,travel_pattern
CUST_09527,42.1811,0.3116,0.141,0.6684,0.4588,0,0,0.0502,job_change
CUST_09528,14.818,0.0668,0.3266,0.4208,0.256,0,0,0.3929,vehicle_purchase
CUST_09529,3.2401,0.0566,0.2018,0.0256,0.0619,0,1,0.0885,retirement_approach
CUST_09530,1.5389,-0.0374,0.4284,0.2237,0.0929,0,0,0.3953,education_loan
CUST_09531,56.2691,-0.0102,0.3834,0.7671,0.4631,0,0,0.1006,marriage
CUST_09532,28.2886,-0.0127,0.2238,0.4332,0.272,0,0,0.3529,new_child
CUST_09533,23.9606,-0.0515,0.3822,0.5292,0.2737,0,0,0.4424,new_child
CUST_09534,48.4555,-0.0993,0.1562,0.6341,0.4086,1,0,0.1536,travel_pattern
CUST_09535,19.5482,-0.0839,0.4425,0.2927,0.0523,0,0,0.3406,vehicle_purchase
CUST_09536,3.8251,0.0365,0.3131,0.2647,0.1291,0,0,0.3484,education_loan
CUST_09537,30.1745,0.109,0.2558,0.3411,0.1153,0,0,0.4008,vehicle_purchase
CUST_09538,35.9402,-0.0391,0.2092,0.5926,0.4472,0,0,0.0549,travel_pattern
CUST_09539,19.966,-0.1326,0.005,0.5328,0.5809,0,0,0.1929,digital_shift
CUST_09540,38.3341,0.3685,0.0999,0.592,0.5778,0,0,0.1868,job_change
CUST_09541,23.3126,0.0029,0.2968,0.5836,0.1038,0,0,0.4032,medical_event
CUST_09542,20.0576,-0.0054,0.1398,0.7657,0.4256,1,0,0.1774,relocation
CUST_09543,37.4451,-0.0035,0.1157,0.61,0.2079,1,0,0.1864,travel_pattern
CUST_09544,46.6852,0.5343,0.0726,0.0815,0.1578,0,1,0.1087,salary_hike
CUST_09545,47.3346,0.7107,0.0341,0.1811,0.2342,0,1,0.1439,windfall_bonus
CUST_09546,10.3996,0.1349,0.1121,0.5376,0.3429,0,1,0.064,digital_shift
CUST_09547,23.6801,-0.1523,0.0456,0.3713,0.6204,0,1,0.0934,digital_shift
CUST_09548,23.7144,0.0613,0.1756,0.6906,0.3818,1,0,0.1953,relocation
CUST_09549,29.5726,0.1422,0.2557,0.6147,0.1777,0,0,0.388,medical_event
CUST_09550,18.798,0.0872,0.293,0.499,0.0796,0,0,0.431,new_child
CUST_09551,31.7475,-0.05,0.061,0.5664,0.4678,1,0,0.1871,relocation
CUST_09552,59.4138,0.0093,0.446,0.5986,0.6234,0,0,0.1797,marriage
CUST_09553,-6.3161,-0.0095,0.1563,0.1734,0.1073,0,1,0.0561,retirement_approach
CUST_09554,22.1374,0.6044,0.1942,0.5157,0.392,0,0,0.156,job_change
CUST_09555,16.2265,0.357,0.0894,0.5722,0.4995,0,0,0.091,job_change
CUST_09556,14.4533,-0.026,0.1283,0.437,0.5074,0,0,0.0984,digital_shift
CUST_09557,44.2668,0.3037,0.2155,0.116,0.2313,0,1,0.2979,salary_hike
CUST_09558,17.3025,-0.0385,0.2381,0.5047,0.1527,0,0,0.3639,vehicle_purchase
CUST_09559,44.8305,-0.0782,0.006,0.5437,0.405,0,0,0.0905,travel_pattern
CUST_09560,35.0948,-0.0595,0.1247,0.7344,0.2741,0,0,0.0884,travel_pattern
CUST_09561,32.3799,0.0235,0.3379,0.6309,0.2759,0,0,0.57,medical_event
CUST_09562,56.8423,-0.06,0.3101,0.4799,0.4001,0,0,0.0586,marriage
CUST_09563,38.121,0.3527,0.1174,0.6061,0.4537,0,0,0.1141,job_change
CUST_09564,50.6861,0.7566,0.2077,0.0025,0.0793,0,1,0.201,windfall_bonus
CUST_09565,11.8935,-0.1023,0.4877,0.4245,0.2672,0,0,0.3029,vehicle_purchase
CUST_09566,27.8434,0.1978,0.1241,0.7647,0.2786,1,0,0.0875,travel_pattern
CUST_09567,51.2572,0.0632,0.2134,0.6345,0.2553,0,0,0.1449,travel_pattern
CUST_09568,33.8089,-0.0645,0.0775,0.8548,0.3614,1,0,0.1232,relocation
CUST_09569,28.9825,0.103,0.2456,0.5774,0.1667,0,0,0.5153,medical_event
CUST_09570,41.3059,0.8745,0.2067,0.2109,0.1057,0,1,0.2578,windfall_bonus
CUST_09571,30.4263,0.0086,0.2402,0.6421,0.2939,0,0,0.4834,medical_event
CUST_09572,23.6771,-0.1448,0.4767,0.5192,0.1105,0,0,0.2572,vehicle_purchase
CUST_09573,22.8993,0.1905,0.0178,0.5986,0.5336,0,1,0.0584,digital_shift
CUST_09574,12.1892,0.024,0.1251,0.7974,0.4146,1,0,0.0635,relocation
CUST_09575,33.4203,0.5601,0.1461,0.5761,0.3997,0,0,0.171,job_change
CUST_09576,32.1793,-0.0529,0.2694,0.6046,0.2446,0,0,0.3874,medical_event
CUST_09577,7.7618,-0.0591,0.1535,0.6308,0.4225,0,1,0.0805,digital_shift
CUST_09578,16.8467,0.2481,0.1665,0.5055,0.4425,0,0,0.1916,job_change
CUST_09579,39.9599,0.3464,0.1686,0.4622,0.4963,0,0,0.1681,job_change
CUST_09580,13.2328,0.1329,0.1622,0.654,0.4042,0,0,0.1193,digital_shift
CUST_09581,21.5341,-0.1164,0.3313,0.3704,0.2162,0,0,0.2852,vehicle_purchase
CUST_09582,44.0415,0.0062,0.3071,0.6632,0.3152,0,0,0.157,marriage
CUST_09583,45.9412,0.6966,0.1946,0.0612,0.2554,0,1,0.2352,windfall_bonus
CUST_09584,10.9115,-0.0468,0.0369,0.6152,0.3555,0,0,0.1538,digital_shift
CUST_09585,25.651,-0.1323,0.0248,0.7325,0.3721,1,0,0.1565,relocation
CUST_09586,46.5907,0.7403,0.0935,0.2543,0.2906,0,1,0.1297,windfall_bonus
CUST_09587,27.859,0.3676,0.1501,0.4457,0.4455,0,0,0.1628,job_change
CUST_09588,42.8792,0.0941,0.0844,0.6799,0.3071,0,0,0.1928,travel_pattern
CUST_09589,35.5057,-0.0031,0.0404,0.5219,0.2001,1,0,0.0689,travel_pattern
CUST_09590,52.1774,0.8498,0.1677,0.119,0.0237,0,1,0.2692,windfall_bonus
CUST_09591,-7.5336,-0.0318,0.2213,0.1983,0.18,0,1,0.1664,retirement_approach
CUST_09592,52.0661,0.5687,0.0212,0.2107,0.0053,0,1,0.1263,windfall_bonus
CUST_09593,25.4938,-0.2685,0.3025,0.5417,0.0326,0,0,0.3429,new_child
CUST_09594,22.752,-0.1564,0.0422,0.7319,0.4858,1,0,0.1118,relocation
CUST_09595,18.6966,0.0899,0.4231,0.5089,0.1794,0,0,0.3659,vehicle_purchase
CUST_09596,41.003,0.2355,0.1652,0.579,0.531,0,0,0.1416,job_change
CUST_09597,-5.319,0.0693,0.0538,0.2998,0.2113,0,1,0.1668,retirement_approach
CUST_09598,20.9923,0.431,0.2114,0.4619,0.3893,0,0,0.1582,job_change
CUST_09599,32.1992,-0.0728,0.2053,0.4775,0.2748,0,0,0.4808,new_child
CUST_09600,7.7645,-0.1212,0.0833,0.2917,0.1342,0,1,0.0937,retirement_approach
CUST_09601,33.682,0.2676,0.2997,0.4783,0.0999,0,0,0.4953,medical_event
CUST_09602,41.4844,0.0533,0.3395,0.6161,0.1436,0,0,0.5589,medical_event
CUST_09603,20.2292,-0.0034,0.172,0.5803,0.1231,0,0,0.4014,new_child
CUST_09604,3.3514,0.0283,0.4053,0.1571,0.2692,0,0,0.3235,education_loan
CUST_09605,15.7622,-0.2213,0.2407,0.5632,0.383,1,0,0.0941,relocation
CUST_09606,22.4212,-0.0647,0.2979,0.4841,0.0072,0,0,0.3846,vehicle_purchase
CUST_09607,70.7093,0.5215,0.2105,0.217,0.1447,0,1,0.226,windfall_bonus
CUST_09608,9.8049,0.0617,0.0041,0.4639,0.4749,0,1,0.06,digital_shift
CUST_09609,24.7374,0.1108,0.3653,0.3639,0.1433,0,0,0.4247,vehicle_purchase
CUST_09610,29.5578,0.6149,0.1616,0.085,0.0095,0,1,0.1077,salary_hike
CUST_09611,1.0395,-0.0079,0.0823,0.0056,0.1437,0,1,0.1787,retirement_approach
CUST_09612,30.2634,-0.0362,0.3651,0.5238,0.1102,0,0,0.5484,new_child
CUST_09613,14.8493,-0.0472,0.2465,0.404,0.6373,0,0,0.0604,digital_shift
CUST_09614,15.6577,-0.013,0.1071,0.7776,0.5477,1,0,0.1706,relocation
CUST_09615,17.901,-0.2043,0.2465,0.7529,0.5352,1,0,0.075,relocation
CUST_09616,29.3844,-0.2316,0.1443,0.6011,0.3675,1,0,0.164,relocation
CUST_09617,25.056,-0.189,0.2364,0.5998,0.2575,0,0,0.5977,medical_event
CUST_09618,43.0764,0.6554,0.1315,0.0422,0.1305,0,1,0.1527,salary_hike
CUST_09619,52.6289,0.0559,0.3869,0.5789,0.4473,0,0,0.153,marriage
CUST_09620,-1.351,0.0306,0.394,0.223,0.0881,0,0,0.4854,education_loan
CUST_09621,28.8666,0.4304,0.0194,0.2381,0.2959,0,1,0.235,salary_hike
CUST_09622,25.4104,-0.0589,0.3371,0.6202,0.1558,0,0,0.2884,new_child
CUST_09623,26.3456,-0.016,0.2415,0.6496,0.2038,1,0,0.0711,travel_pattern
CUST_09624,8.1799,0.0858,0.2263,0.4554,0.6154,0,1,0.0965,digital_shift
CUST_09625,27.5563,-0.0194,0.0818,0.8463,0.3727,1,0,0.1345,relocation
CUST_09626,37.7238,-0.0623,0.3123,0.6324,0.2366,0,0,0.2549,new_child
CUST_09627,15.8011,-0.14,0.1217,0.4459,0.5661,0,1,0.1787,digital_shift
CUST_09628,24.7899,0.1879,0.2878,0.4421,0.0654,0,0,0.3295,vehicle_purchase
CUST_09629,28.6141,0.5755,0.1108,0.0676,0.2729,0,0,0.2344,salary_hike
CUST_09630,24.521,0.0229,0.2992,0.5787,0.1311,0,0,0.4044,vehicle_purchase
CUST_09631,-3.5195,0.0614,0.2225,0.2576,0.2275,0,1,0.156,retirement_approach
CUST_09632,22.0015,0.038,0.202,0.4639,0.2715,0,0,0.296,vehicle_purchase
CUST_09633,28.195,-0.0622,0.2362,0.6023,0.3715,1,0,0.1106,travel_pattern
CUST_09634,6.5676,-0.1219,0.2095,0.1805,0.2941,0,1,0.0407,retirement_approach
CUST_09635,28.6049,-0.0147,0.1932,0.4369,0.1036,0,0,0.4697,new_child
CUST_09636,19.7646,-0.0574,0.216,0.5517,0.4119,0,0,0.1742,travel_pattern
CUST_09637,21.3198,-0.1185,0.429,0.5104,0.2526,0,0,0.3717,vehicle_purchase
CUST_09638,19.4444,-0.0639,0.1978,0.6569,0.3324,1,0,0.0741,relocation
CUST_09639,16.8315,-0.0899,0.0527,0.7407,0.4549,1,0,0.1708,relocation
CUST_09640,12.6727,0.0255,0.1555,0.5074,0.3444,0,0,0.1105,digital_shift
CUST_09641,6.0238,-0.1301,0.0619,0.2263,0.1686,0,0,0.0685,retirement_approach
CUST_09642,42.6565,-0.0604,0.3304,0.5453,0.2037,0,0,0.5006,medical_event
CUST_09643,38.5046,-0.0361,0.3194,0.6328,0.099,0,0,0.4544,new_child
CUST_09644,15.4347,0.0101,0.3547,0.599,0.1289,0,0,0.2866,new_child
CUST_09645,42.7092,0.1433,0.0838,0.5765,0.2937,0,0,0.0586,travel_pattern
CUST_09646,46.2212,0.002,0.1181,0.7014,0.3451,1,0,0.097,travel_pattern
CUST_09647,2.6428,0.0507,0.3572,0.2048,0.1226,0,0,0.4587,education_loan
